word11892: 2
word119: 5
word1190: 2
word11919: 1
word11922: 1
word11923: 1
word11926: 1
word1193: 1
word1194: 1
word11959: 1
word1196: 2
word11989: 1
word11998: 1
word12: 22
word120: 6
word1200: 3
word12003: 1
word1202: 1
word1203: 1
word12030: 1
word12033: 1
word1205: 1
word1206: 2
word12064: 2
word12071: 1
word12084: 1
word12090: 1
word12097: 1
word121: 2
word1212: 1
word1214: 1
word12149: 1
word12158: 1
word1216: 1
word1219: 1
word12207: 1
word12209: 1
word1221: 1
word1222: 1
word12247: 1
word1225: 1
word1226: 1
word12291: 1
word12293: 1
word12300: 1
word1231: 1
word12331: 1
word12337: 1
word1234: 1
word1235: 1
word12389: 1
word124: 3
word12414: 1
word12421: 1
word1243: 1
word12448: 1
word1245: 1
word12469: 1
word12476: 2
word12480: 1
word12486: 1
word1249: 2
word125: 6
word1250: 1
word1252: 1
word12526: 1
word12543: 2
word12553: 1
word1256: 2
word1257: 1
word12570: 1
word12581: 1
word12584: 1
word12586: 1
word1259: 2
word126: 5
word12603: 1
word12617: 1
word12630: 1
word1264: 1
word12642: 2
word1265: 2
word12656: 1
word1266: 1
word12662: 1
word12665: 1
word12680: 1
word12690: 2
word12695: 1
word127: 1
word12704: 1
word12709: 1
word1271: 1
word12712: 1
word1272: 1
word1274: 1
word12744: 1
word12746: 1
word12748: 1
word1275: 1
word12769: 1
word12792: 1
word128: 2
word1280: 1
word1283: 1
word12850: 1
word12852: 1
word12860: 1
word12883: 1
word1289: 2
word129: 3
word12905: 2
word12906: 1
word1291: 2
word12920: 1
word1293: 4
word12931: 1
word12932: 1
word12933: 1
word1294: 1
word1295: 1
word12955: 1
word12972: 1
word12979: 1
word1298: 1
word12988: 1
word1299: 1
word13: 19
word130: 3
word1300: 1
word13002: 1
word1303: 3
word1304: 1
word13055: 1
word1306: 1
word13061: 1
word13081: 1
word13089: 1
word1309: 1
word131: 4
word13107: 1
word13112: 1
word13114: 1
word13118: 1
word1314: 1
word1316: 1
word13160: 1
word13165: 1
word13183: 1
word13184: 1
word13195: 1
word13199: 1
word132: 3
word13201: 1
word13202: 1
word1321: 2
word13215: 1
word1322: 2
word13221: 1
word13222: 1
word13229: 1
word13250: 1
word13259: 1
word13281: 1
word13283: 2
word133: 2
word13303: 1
word13304: 1
word13311: 1
word13348: 1
word13354: 1
word1336: 1
word13361: 1
word1337: 1
word13371: 1
word13386: 1
word13394: 1
word134: 2
word1340: 1
word13410: 1
word13412: 1
word1342: 2
word13428: 1
word13431: 1
word13434: 1
word13438: 1
word1346: 1
word1348: 1
word1349: 1
word135: 3
word1350: 2
word1352: 2
word13524: 1
word1355: 1
word13556: 1
word13573: 1
word1358: 1
word136: 2
word1360: 1
word1363: 1
word13640: 1
word13656: 1
word13657: 1
word1366: 1
word13661: 1
word13667: 1
word1367: 1
word13679: 1
word1368: 1
word13689: 1
word137: 3
word13703: 1
word13706: 1
word1371: 1
word13716: 1
word13724: 1
word13729: 1
word1373: 2
word13730: 1
word1374: 1
word13756: 1
word138: 4
word13815: 1
word13834: 1
word13849: 3
word13864: 1
word1388: 1
word13881: 1
word1389: 1
word13890: 1
word13893: 1
word139: 4
word13902: 1
word13907: 1
word1391: 1
word13917: 1
word13932: 1
word13954: 1
word13956: 1
word13960: 1
word1397: 2
word13980: 1
word1399: 2
word14: 21
word140: 2
word1400: 1
word14001: 1
word14005: 1
word14007: 1
word14008: 1
word1401: 1
word1402: 1
word14028: 1
word1403: 1
word14036: 1
word1405: 1
word14066: 2
word14069: 1
word1408: 1
word14087: 1
word14089: 1
word1409: 2
word141: 2
word1410: 2
word1411: 1
word14111: 1
word14112: 1
word14116: 1
word1412: 1
word1413: 1
word1415: 3
word14163: 1
word1418: 1
word142: 3
word1420: 2
word1421: 1
word1422: 1
word1425: 2
word1426: 2
word14271: 1
word14277: 1
word14286: 1
word1429: 1
word14292: 1
word14298: 1
word143: 4
word1430: 1
word14304: 1
word1431: 1
word1432: 1
word14328: 1
word1434: 1
word14348: 1
word14349: 1
word14360: 1
word14368: 1
word14385: 1
word144: 4
word1440: 1
word14400: 1
word14406: 1
word1441: 1
word14419: 1
word14424: 1
word14432: 1
word14437: 1
word1444: 1
word14453: 1
word1446: 1
word1448: 1
word14481: 1
word14484: 1
word1449: 1
word14493: 1
word14494: 1
word145: 2
word1450: 1
word14508: 1
word14520: 1
word14522: 1
word14537: 1
word1454: 1
word14554: 1
word1456: 2
word14585: 1
word1465: 2
word14652: 1
word14663: 1
word14674: 1
word14688: 1
word147: 2
word14701: 1
word14702: 1
word1471: 1
word14721: 1
word14727: 1
word14740: 1
word14746: 1
word1475: 1
word14760: 1
word1477: 2
word1479: 2
word14791: 1
word14793: 1
word148: 1
word1480: 1
word14802: 1
word1482: 1
word1483: 1
word14835: 2
word1484: 1
word14842: 1
word14849: 1
word1485: 1
word14851: 1
word14852: 1
word14853: 1
word14857: 1
word1487: 1
word14871: 1
word14891: 1
word14897: 1
word149: 5
word1490: 1
word14922: 1
word1493: 1
word14932: 1
word14939: 1
word14942: 1
word14950: 1
word14953: 1
word1496: 1
word14971: 1
word14990: 1
word14996: 1
word15: 17
word150: 2
word15013: 1
word15014: 1
word15029: 1
word15058: 1
word1506: 1
word15066: 1
word15090: 1
word15096: 1
word151: 4
word1510: 1
word15115: 1
word15118: 1
word1512: 1
word1513: 1
word1514: 1
word15140: 1
word1516: 1
word15174: 1
word1518: 1
word1519: 2
word152: 2
word1520: 1
word15202: 1
word15218: 1
word15235: 2
word1524: 1
word15245: 1
word15247: 2
word1527: 1
word15272: 1
word15279: 1
word153: 1
word1530: 1
word15325: 1
word15332: 1
word15336: 1
word15348: 1
word1535: 2
word1537: 1
word1538: 1
word1539: 1
word15396: 1
word15398: 1
word154: 1
word1543: 1
word15446: 1
word1546: 1
word1549: 1
word15495: 2
word155: 7
word15524: 1
word15530: 1
word15531: 1
word1554: 2
word15540: 1
word1555: 1
word15577: 1
word15579: 1
word1559: 1
word156: 5
word1560: 1
word1562: 1
word15626: 1
word1564: 2
word1565: 1
word15656: 1
word15657: 1
word15658: 2
word15661: 1
word15675: 1
word1568: 1
word15683: 1
word157: 1
word1570: 1
word1571: 3
word15720: 1
word1573: 1
word1576: 1
word15789: 1
word1579: 1
word15807: 1
word1581: 2
word15819: 1
word15824: 1
word15851: 1
word15853: 1
word1587: 1
word15876: 1
word15883: 1
word15885: 1
word1590: 2
word15907: 1
word15916: 1
word15920: 1
word15952: 1
word15954: 1
word15955: 1
word1599: 1
word15997: 1
word15998: 1
word16: 11
word160: 2
word16008: 1
word1601: 2
word16020: 1
word1604: 1
word16059: 1
word16074: 1
word16079: 1
word161: 5
word1611: 1
word16121: 1
word1613: 1
word16133: 1
word16145: 1
word16149: 1
word1616: 1
word16169: 1
word16170: 1
word16176: 1
word16178: 1
word1618: 1
word16180: 1
word16181: 1
word16198: 1
word162: 3
word16203: 1
word16204: 2
word16226: 1
word16227: 1
word1624: 1
word1625: 1
word16258: 1
word16316: 1
word16318: 1
word1632: 1
word16333: 1
word16335: 1
word16342: 1
word16346: 1
word1635: 1
word1636: 1
word16360: 1
word16387: 1
word16391: 1
word164: 2
word1640: 1
word1641: 1
word16436: 1
word1644: 1
word16463: 1
word1647: 1
word16477: 1
word1649: 1
word165: 1
word16528: 1
word1658: 1
word16582: 1
word16594: 1
word166: 4
word16603: 1
word1661: 1
word1662: 1
word1664: 1
word16650: 1
word16653: 1
word1666: 1
word16685: 1
word16687: 1
word167: 2
word1670: 1
word16701: 1
word1673: 1
word16745: 1
word16751: 1
word1676: 1
word16774: 1
word16775: 2
word1678: 1
word1679: 1
word168: 1
word1680: 1
word16819: 1
word16833: 1
word1686: 1
word1688: 1
word16890: 1
word16896: 1
word169: 2
word1692: 1
word16924: 1
word16946: 1
word1695: 1
word1696: 2
word1697: 1
word17: 19
word170: 4
word1700: 1
word17007: 1
word1701: 1
word17020: 1
word17025: 1
word17028: 1
word1703: 1
word17034: 1
word17080: 1
word17083: 1
word17090: 1
word17094: 1
word17099: 1
word171: 2
word1711: 1
word1713: 1
word17145: 1
word17179: 1
word17195: 1
word172: 3
word1722: 1
word17228: 1
word17249: 1
word17253: 1
word1726: 2
word17265: 1
word1727: 1
word1728: 1
word17288: 1
word173: 2
word1730: 1
word1732: 1
word1733: 1
word1734: 1
word17345: 1
word17370: 1
word17398: 1
word174: 2
word17401: 1
word17402: 1
word17406: 1
word17410: 1
word17411: 1
word17439: 1
word1745: 1
word17457: 1
word17464: 1
word17489: 1
word175: 3
word1750: 1
word17522: 1
word1753: 1
word17549: 1
word17553: 1
word17554: 1
word1757: 3
word1758: 1
word17590: 1
word176: 1
word17636: 1
word17644: 1
word17656: 1
word17675: 1
word17693: 1
word177: 1
word1770: 1
word1771: 1
word17714: 1
word17740: 1
word1775: 2
word17761: 1
word1777: 1
word17796: 1
word178: 2
word17811: 1
word1782: 1
word17850: 1
word1786: 1
word17868: 1
word17875: 1
word1788: 3
word179: 9
word1793: 1
word1794: 1
word17942: 1
word17954: 1
word17963: 1
word1797: 1
word17972: 1
word17989: 1
word17998: 1
word18: 23
word180: 3
word18002: 1
word18016: 1
word18032: 1
word18043: 1
word18044: 1
word18050: 1
word18057: 1
word1806: 1
word18065: 1
word18079: 1
word18083: 1
word18092: 1
word18095: 1
word181: 2
word1810: 1
word18109: 1
word1811: 1
word18141: 1
word18150: 1
word1816: 1
word18163: 1
word18168: 1
word1818: 1
word18184: 1
word1819: 2
word18197: 1
word182: 1
word18201: 1
word18207: 1
word1822: 1
word18224: 1
word18232: 1
word1824: 1
word1826: 1
word18269: 1
word1827: 2
word18294: 1
word183: 2
word1831: 1
word18310: 1
word18317: 1
word1832: 2
word18337: 1
word18351: 1
word18380: 1
word18382: 1
word18386: 1
word184: 2
word18402: 1
word18406: 1
word1841: 3
word18429: 1
word18439: 1
word18449: 1
word18457: 1
word18473: 1
word1848: 1
word1849: 2
word185: 3
word18501: 1
word18513: 1
word18515: 1
word18537: 1
word18541: 1
word18550: 1
word18558: 1
word18590: 1
word18595: 1
word18598: 1
word186: 1
word1860: 1
word18606: 1
word1861: 1
word18627: 1
word1863: 1
word18635: 1
word18659: 1
word18689: 1
word18697: 1
word187: 3
word1870: 1
word18714: 1
word18715: 1
word18717: 1
word18741: 1
word1875: 1
word18776: 1
word1878: 1
word18791: 1
word18796: 1
word188: 5
word18801: 1
word1882: 1
word18837: 1
word18848: 1
word18859: 1
word1886: 1
word18863: 1
word18881: 1
word189: 3
word18913: 1
word18917: 1
word1893: 1
word1894: 1
word18969: 1
word1898: 1
word18983: 1
word1899: 1
word18997: 1
word19: 11
word190: 3
word19019: 1
word1902: 1
word19033: 1
word1904: 1
word1906: 1
word19064: 1
word19092: 1
word19097: 1
word191: 2
word19156: 1
word1917: 1
word19171: 1
word19174: 1
word19187: 1
word192: 1
word19205: 1
word1921: 1
word19218: 1
word19230: 1
word1924: 1
word19256: 1
word19262: 1
word1927: 1
word19313: 1
word19333: 1
word19349: 1
word1937: 1
word19382: 1
word19389: 1
word194: 5
word19414: 1
word19426: 1
word19435: 1
word19436: 1
word1945: 1
word19456: 1
word1948: 1
word1951: 1
word19518: 1
word19535: 1
word1954: 1
word19548: 1
word19549: 1
word1956: 1
word1957: 1
word196: 3
word1960: 1
word19619: 2
word1963: 2
word19639: 1
word19642: 1
word1965: 1
word1968: 1
word197: 2
word19705: 1
word19715: 1
word1972: 1
word1973: 1
word19744: 1
word19787: 2
word198: 1
word1980: 1
word19829: 1
word19830: 1
word1984: 1
word19853: 1
word19854: 1
word1987: 1
word19874: 1
word1988: 1
word19897: 1
word199: 5
word1990: 1
word19935: 1
word1994: 1
word19944: 1
word19953: 1
word1996: 1
word19960: 1
word19973: 1
word1999: 1
word19999: 1
word2: 76
word20: 14
word20013: 1
word20031: 1
word20039: 1
word20046: 1
word2005: 1
word2006: 1
word2007: 1
word20071: 1
word2009: 1
word20095: 1
word201: 4
word20100: 1
word20112: 1
word2012: 1
word20122: 1
word20126: 1
word20133: 1
word2014: 1
word20151: 1
word20153: 1
word20162: 1
word2017: 1
word2018: 1
word2019: 1
word202: 1
word2021: 1
word2024: 1
word20240: 1
word20241: 1
word20244: 1
word20276: 1
word20281: 1
word20298: 1
word203: 2
word2030: 1
word20312: 1
word20332: 1
word2035: 1
word20351: 1
word20371: 1
word20378: 1
word2038: 2
word20385: 1
word20389: 1
word20390: 1
word204: 1
word20418: 1
word20422: 2
word2043: 1
word20443: 1
word20446: 1
word20464: 1
word2047: 2
word20499: 1
word205: 1
word2050: 1
word20539: 1
word20568: 1
word20571: 1
word2058: 1
word206: 3
word20603: 1
word20626: 1
word2063: 1
word20651: 1
word20699: 1
word20750: 1
word20767: 1
word20771: 1
word2078: 1
word20789: 1
word20797: 1
word208: 1
word20801: 1
word20839: 1
word2085: 1
word20859: 1
word2088: 1
word209: 2
word2090: 1
word20928: 1
word2093: 1
word20935: 1
word20940: 1
word20948: 1
word20961: 1
word2098: 1
word20984: 1
word2099: 1
word21: 10
word210: 2
word2101: 1
word21037: 1
word2107: 1
word21074: 1
word21094: 1
word21096: 1
word211: 1
word21114: 2
word2112: 1
word21124: 1
word21125: 2
word21131: 1
word21133: 1
word21147: 1
word21158: 1
word21163: 1
word2117: 1
word21177: 1
word21210: 1
word21226: 1
word21229: 1
word2123: 1
word21240: 1
word2128: 1
word21283: 1
word2129: 1
word21291: 1
word213: 1
word21308: 1
word21318: 1
word21327: 1
word2133: 1
word21335: 1
word21364: 1
word21369: 1
word2137: 1
word2140: 1
word21416: 1
word21426: 1
word2145: 1
word21474: 1
word215: 1
word21502: 1
word21507: 1
word2151: 3
word21516: 1
word21527: 1
word21557: 2
word21558: 1
word21560: 1
word2157: 2
word21573: 1
word2158: 1
word21594: 1
word21596: 1
word216: 2
word2161: 1
word21629: 1
word2163: 1
word21633: 1
word2164: 2
word21650: 1
word21657: 1
word21659: 1
word21679: 1
word21686: 1
word21699: 1
word217: 1
word21700: 1
word2171: 1
word21714: 1
word2176: 1
word2177: 1
word21786: 1
word218: 2
word2182: 2
word21822: 1
word21824: 1
word2183: 1
word21840: 1
word21848: 1
word21850: 1
word21875: 1
word21876: 1
word21883: 1
word219: 3
word2194: 1
word2195: 1
word2197: 1
word2198: 1
word21995: 1
word22: 8
word22001: 2
word2203: 1
word22036: 1
word2204: 1
word22052: 1
word22059: 1
word22080: 1
word22095: 1
word221: 3
word22172: 1
word22180: 2
word2219: 1
word22197: 1
word222: 3
word2221: 1
word22228: 1
word2223: 1
word22234: 1
word22249: 1
word2227: 1
word22280: 1
word22303: 1
word22306: 1
word2231: 1
word22315: 1
word22339: 1
word2234: 1
word2236: 1
word2240: 1
word2242: 1
word22438: 1
word22453: 1
word22462: 1
word22484: 1
word2249: 1
word22493: 1
word225: 5
word2251: 3
word22521: 1
word2253: 1
word2255: 1
word22574: 1
word22576: 1
word2259: 1
word226: 6
word22620: 1
word22624: 1
word2265: 1
word22652: 1
word22663: 1
word22670: 1
word2269: 1
word227: 4
word2270: 1
word22735: 1
word22752: 1
word22754: 1
word22796: 1
word2280: 1
word22809: 1
word22819: 1
word22826: 2
word22829: 1
word2287: 1
word22879: 1
word22896: 1
word22915: 1
word22934: 1
word2294: 1
word22945: 1
word2295: 1
word2296: 1
word22962: 1
word22987: 1
word22988: 1
word22989: 1
word23: 10
word230: 2
word2300: 1
word2301: 1
word2303: 2
word2304: 1
word23045: 1
word23053: 1
word23055: 1
word2307: 1
word23098: 1
word231: 2
word23108: 1
word23126: 1
word23182: 1
word232: 3
word23206: 1
word2322: 1
word23227: 1
word2323: 1
word2324: 1
word23247: 1
word2326: 1
word23285: 1
word23297: 1
word23412: 1
word23437: 2
word23446: 1
word2345: 1
word23476: 1
word23497: 1
word235: 4
word23500: 2
word2351: 1
word23519: 1
word23520: 1
word23526: 1
word23528: 1
word23529: 1
word2353: 1
word23531: 1
word2356: 1
word23568: 1
word23583: 1
word23588: 1
word23625: 1
word23636: 1
word23644: 1
word23678: 1
word2368: 1
word23716: 1
word2379: 1
word238: 1
word2381: 2
word2382: 1
word23825: 1
word23835: 1
word2384: 1
word23844: 1
word23891: 1
word239: 4
word23901: 1
word2392: 1
word23926: 1
word2393: 1
word2396: 1
word23964: 1
word2398: 1
word24: 13
word240: 3
word24022: 1
word2403: 1
word24039: 1
word2404: 1
word24044: 2
word2407: 1
word24078: 1
word24089: 1
word24093: 2
word24166: 1
word2417: 1
word2419: 2
word242: 1
word2421: 2
word24228: 1
word24240: 1
word2428: 1
word243: 4
word2431: 1
word24322: 1
word24326: 1
word24327: 1
word2434: 2
word2436: 1
word2438: 1
word244: 3
word24415: 1
word2443: 1
word24456: 1
word2446: 1
word24468: 1
word24486: 1
word24488: 1
word2449: 1
word2450: 2
word2452: 2
word24520: 1
word2458: 1
word24589: 1
word246: 5
word24657: 1
word2466: 1
word24664: 1
word2468: 1
word24689: 1
word247: 2
word2470: 1
word24739: 1
word2476: 1
word24766: 1
word24787: 1
word2479: 1
word24790: 1
word248: 2
word24802: 1
word2482: 3
word2483: 1
word24837: 1
word24845: 1
word24855: 1
word2486: 1
word249: 1
word24907: 1
word2491: 1
word24926: 1
word2493: 2
word2494: 1
word24951: 1
word24961: 1
word24990: 1
word24994: 1
word25: 15
word250: 1
word2500: 1
word25007: 1
word2505: 1
word25078: 1
word25086: 1
word25088: 1
word25090: 1
word25101: 1
word2511: 1
word25110: 1
word25113: 2
word25117: 1
word25136: 1
word25153: 1
word25160: 1
word2517: 2
word2518: 1
word252: 2
word25210: 1
word25220: 1
word2523: 1
word25233: 1
word25237: 1
word2526: 1
word25263: 1
word25265: 1
word2527: 1
word25272: 1
word25286: 1
word2529: 1
word25291: 1
word253: 1
word2530: 1
word25313: 1
word2533: 1
word2537: 1
word25376: 1
word2538: 2
word2540: 1
word2541: 1
word2542: 2
word25429: 1
word25457: 1
word2547: 1
word25481: 1
word255: 1
word25513: 1
word25529: 1
word2553: 1
word25575: 1
word2558: 1
word25592: 1
word25642: 1
word25650: 1
word25656: 1
word25660: 1
word25669: 1
word257: 2
word25708: 1
word2571: 1
word25716: 1
word25730: 1
word2576: 1
word2578: 1
word258: 3
word2581: 1
word2584: 1
word25868: 1
word259: 1
word2590: 1
word25913: 1
word25916: 1
word2592: 1
word25920: 1
word25962: 1
word25999: 1
word26: 7
word260: 1
word26003: 1
word26016: 1
word26024: 1
word2606: 1
word26069: 1
word2608: 1
word26087: 1
word2609: 1
word261: 4
word2612: 1
word26146: 1
word2616: 1
word26181: 1
word26184: 1
word26201: 1
word2621: 1
word26215: 1
word26226: 1
word2623: 1
word26236: 1
word26264: 1
word2629: 1
word26290: 1
word26293: 1
word263: 2
word2630: 1
word2631: 1
word26327: 1
word26351: 1
word26389: 1
word26392: 1
word26431: 1
word26441: 1
word26446: 1
word2645: 1
word26453: 1
word26460: 1
word26479: 1
word2653: 1
word26535: 1
word2657: 1
word266: 1
word2660: 1
word26601: 1
word26604: 1
word26606: 1
word26633: 1
word26636: 1
word26646: 1
word26668: 1
word267: 3
word2670: 1
word26716: 1
word26728: 1
word26731: 1
word26764: 1
word26772: 1
word2679: 1
word268: 2
word26808: 1
word2681: 1
word26814: 1
word26844: 1
word26851: 1
word269: 2
word2690: 1
word26915: 1
word26933: 1
word2696: 1
word2698: 1
word26989: 1
word27: 16
word270: 5
word2702: 1
word27042: 1
word2705: 1
word27067: 1
word27068: 1
word27082: 1
word271: 1
word27104: 1
word27121: 1
word2713: 1
word2714: 1
word2716: 1
word27167: 1
word27169: 1
word2717: 2
word27182: 1
word2719: 1
word272: 3
word27208: 1
word2722: 1
word27256: 1
word2726: 1
word27262: 1
word27268: 1
word27269: 1
word27295: 1
word273: 2
word27312: 1
word27327: 1
word2733: 2
word2736: 1
word27391: 1
word274: 1
word27410: 1
word2742: 1
word27422: 1
word27437: 1
word27443: 1
word27458: 1
word27460: 1
word2748: 1
word27487: 1
word2749: 1
word275: 3
word27503: 1
word2752: 1
word27536: 1
word2754: 1
word27543: 1
word2756: 1
word27566: 1
word27572: 1
word27589: 1
word27590: 1
word276: 1
word2763: 1
word2764: 1
word27642: 1
word27656: 1
word27672: 1
word277: 3
word27702: 1
word27714: 1
word27715: 1
word2772: 1
word27732: 1
word2775: 1
word278: 3
word2780: 1
word27811: 1
word27812: 1
word27823: 1
word2784: 1
word27842: 1
word2788: 1
word279: 1
word27911: 1
word27918: 1
word27954: 1
word2796: 2
word2799: 1
word28: 6
word280: 4
word2800: 1
word28006: 2
word2803: 1
word28034: 1
word28057: 1
word2806: 2
word28066: 1
word28075: 1
word281: 2
word28103: 1
word2813: 1
word2815: 1
word28156: 1
word28185: 1
word2819: 1
word282: 1
word2823: 1
word28235: 1
word2825: 1
word28265: 1
word2829: 1
word283: 2
word28315: 1
word2836: 1
word2837: 1
word2839: 2
word284: 1
word2840: 1
word2841: 1
word2844: 1
word28459: 1
word2846: 1
word28475: 1
word28486: 1
word285: 3
word2850: 1
word2851: 1
word28530: 1
word2854: 1
word28553: 1
word2858: 1
word2859: 1
word28592: 1
word286: 3
word28617: 1
word28633: 1
word28697: 1
word287: 3
word28712: 1
word28715: 1
word28716: 1
word28727: 1
word28747: 1
word28750: 1
word2876: 1
word28772: 1
word288: 2
word28836: 1
word28838: 1
word28844: 1
word28862: 1
word28866: 1
word28896: 1
word289: 2
word2891: 1
word2896: 1
word28979: 1
word28998: 1
word29: 11
word290: 1
word2900: 1
word29006: 1
word2903: 1
word29038: 1
word29043: 1
word2907: 1
word29076: 2
word29089: 2
word291: 1
word29113: 1
word29114: 1
word29115: 1
word2912: 2
word2913: 1
word29147: 1
word29160: 1
word29171: 1
word29179: 1
word29190: 1
word292: 2
word29237: 1
word29244: 1
word293: 2
word29317: 1
word2935: 2
word29365: 1
word2937: 1
word2938: 1
word29389: 1
word294: 1
word29401: 1
word29413: 1
word2945: 1
word2947: 1
word29472: 1
word29479: 1
word29485: 1
word2952: 1
word29526: 1
word29534: 1
word2954: 1
word2957: 1
word2961: 1
word2963: 1
word29635: 1
word2965: 1
word2968: 1
word297: 3
word29711: 1
word2975: 1
word2976: 2
word29775: 1
word2978: 1
word29780: 1
word29807: 1
word29862: 1
word2987: 1
word29881: 1
word2989: 1
word299: 5
word29912: 1
word2992: 1
word2993: 1
word29983: 1
word3: 64
word30: 8
word300: 2
word30020: 1
word30026: 1
word30065: 1
word3008: 1
word30089: 1
word301: 2
word30117: 1
word30126: 1
word30139: 1
word30156: 1
word30164: 1
word30192: 1
word302: 2
word30241: 1
word30285: 1
word303: 1
word3030: 2
word3031: 1
word30320: 1
word30326: 1
word30344: 1
word30364: 1
word3037: 1
word304: 1
word30402: 1
word30449: 1
word3045: 1
word30517: 1
word30519: 1
word3052: 1
word30529: 1
word30545: 1
word30547: 1
word3055: 1
word30550: 1
word30554: 1
word30558: 1
word30560: 1
word30585: 1
word3059: 1
word30600: 1
word30640: 1
word3065: 1
word3066: 1
word307: 4
word30702: 1
word30744: 1
word30762: 1
word3077: 1
word3078: 1
word3079: 1
word308: 2
word3085: 1
word3086: 1
word30860: 1
word30868: 1
word30901: 1
word30927: 1
word30935: 1
word3095: 1
word30960: 1
word30970: 1
word3099: 1
word31: 12
word310: 2
word31003: 1
word3101: 1
word3105: 1
word3106: 1
word31074: 1
word31084: 1
word311: 1
word31102: 1
word31111: 1
word31117: 1
word3112: 1
word31135: 1
word31149: 1
word3116: 1
word31168: 1
word31195: 1
word3121: 1
word31265: 1
word31266: 1
word3128: 1
word31296: 1
word313: 2
word31306: 1
word3131: 1
word31332: 1
word3134: 1
word3138: 1
word314: 3
word31402: 1
word31405: 1
word3141: 1
word31417: 1
word3143: 1
word31431: 1
word31444: 1
word3145: 2
word31454: 1
word31492: 1
word31498: 1
word315: 1
word31524: 1
word31539: 1
word31551: 1
word31564: 1
word31628: 1
word3164: 1
word31644: 1
word31658: 1
word3169: 1
word31691: 1
word31693: 1
word317: 1
word3170: 2
word31713: 1
word3172: 1
word31755: 1
word31768: 1
word31771: 1
word31796: 1
word318: 1
word31800: 1
word31805: 1
word31827: 1
word31858: 1
word31875: 1
word31893: 1
word31897: 1
word319: 2
word3193: 1
word31931: 1
word3194: 1
word31946: 1
word31972: 1
word31983: 1
word32: 12
word3205: 2
word3206: 1
word32062: 1
word32070: 1
word3208: 1
word3209: 1
word321: 2
word3211: 1
word32138: 1
word32143: 1
word32158: 1
word322: 2
word32225: 1
word32227: 1
word32239: 1
word3224: 1
word32244: 2
word32245: 1
word3225: 1
word3227: 1
word32271: 1
